,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed,Magnitude,Score,Count,IsMixed
12528,2,4,276,0,1,4,5,7,3,3,1,1,2,1,1,0,41326,0,7.0,1,11.8,0.3,34,0
12529,1,2,218,307,1,1,3,0,2,2,1,1,2,1,1,0,41326,0,6.0,1,1.7,0.3,162,1
12530,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,0.0,4,0.3,0.1,3634,0
12531,1,2,307,0,2,2,5,0,2,1,1,1,2,1,2,0,41401,0,15.0,3,0.0,0.0,5927,1
12532,2,2,266,254,3,1,4,7,1,1,2,2,2,2,4,100,41336,0,6.0,3,2.3,0.2,3634,1
12533,1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,0,1.0,3,0.1,0.0,5927,1
12534,1,0,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,3.0,1,0.3,0.0,5927,1
12535,2,4,265,266,2,1,4,7,2,2,1,1,1,1,1,30,41326,0,5.0,2,0.9,0.9,1258,1
12536,1,2,218,307,1,2,0,0,1,2,2,1,2,1,1,0,41326,0,5.0,1,2.2,0.3,162,1
12537,1,4,307,0,2,3,0,0,3,1,1,1,2,1,1,0,41336,0,4.0,2,2.4,0.3,5927,1
12538,1,4,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,2.0,1,0.1,0.0,5927,1
12539,1,2,50,307,3,1,2,4,2,1,2,2,2,1,6,0,41327,0,2.0,4,1.0,0.5,12,1
12540,1,1,307,307,1,2,0,0,1,1,3,3,2,1,1,0,41335,0,3.0,1,7.4,0.2,5927,1
12541,1,60,218,0,2,2,0,0,2,2,3,1,1,1,1,0,41326,0,3.0,1,4.1,0.5,162,0
12542,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,8.0,2,1.7,0.8,5927,1
12543,1,5,307,0,1,1,5,0,3,1,1,1,1,1,1,0,41326,0,5.0,2,2.4,0.3,5927,1
12544,1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,1.0,2,0.5,0.5,5927,1
12545,2,2,265,0,1,1,6,7,1,2,2,1,3,1,1,0,41336,0,1.0,1,0.9,0.9,1258,0
12546,2,36,254,0,2,1,4,7,2,1,3,3,2,1,1,0,41326,0,4.0,4,1.6,0.3,105,0
12547,1,3,307,0,2,1,2,7,2,2,2,1,2,1,1,0,41401,0,1.0,4,0.8,0.1,5927,1
12548,2,3,265,0,1,1,2,0,2,2,2,1,2,1,3,0,41401,0,2.0,2,1.2,0.1,1258,0
12549,1,2,187,307,2,2,7,0,2,1,2,2,2,1,1,0,41401,0,2.0,2,0.7,0.3,4,1
12550,2,1,265,0,2,2,6,0,2,2,2,2,2,1,1,0,41401,0,5.0,1,0.8,0.8,1258,0
12551,1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41330,0,5.0,3,2.4,0.2,5927,1
12552,2,4,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,3.0,1,0.0,0.0,1258,0
12553,2,15,266,0,1,4,7,0,3,1,1,1,1,1,1,0,41401,0,2.0,1,1.5,0.2,3634,0
12554,1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,20,41327,0,1.0,2,0.0,0.0,5927,1
12555,1,2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,5.0,1,0.0,0.0,5927,1
12556,2,12,265,0,2,3,0,0,2,2,2,2,2,1,1,0,41336,0,3.0,1,2.3,0.3,1258,0
12557,2,18,265,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,4.0,1,0.0,0.0,1258,0
12558,2,3,264,0,2,2,6,0,1,3,2,1,2,1,1,0,41332,1,4.0,3,1.4,0.3,296,0
12559,2,1,266,0,1,1,0,0,1,2,2,2,2,1,1,0,41326,0,3.0,3,1.0,0.3,3634,0
12560,2,32,266,266,3,3,6,0,2,1,1,1,1,1,2,0,41401,0,6.0,4,2.6,0.2,3634,1
12561,1,60,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,7.0,3,1.6,0.1,5927,1
12562,1,24,307,307,1,1,7,0,2,2,1,1,1,1,2,0,41401,0,5.0,4,3.8,0.6,5927,1
12563,1,14,307,0,1,3,0,0,3,2,1,1,1,1,1,0,41332,0,2.0,4,2.6,0.4,5927,1
12564,1,1,307,0,1,2,0,0,2,1,2,2,2,1,7,1,41326,0,4.0,2,0.1,0.1,5927,1
12565,2,14,299,0,1,3,0,0,2,1,3,3,1,1,1,0,41326,0,1.0,4,4.6,0.3,342,0
12566,1,3,307,0,2,2,6,0,2,1,2,1,2,1,1,0,41326,0,1.0,2,0.7,0.3,5927,1
12567,2,18,285,266,1,3,0,0,2,3,1,1,2,1,2,0,41401,0,2.0,2,0.3,0.0,221,1
12568,2,7,266,0,2,3,4,7,2,1,3,3,3,1,1,0,41401,0,1.0,4,3.1,0.5,3634,0
12569,1,24,307,0,2,1,0,0,2,1,1,1,1,1,2,0,41326,0,6.0,4,1.7,0.5,5927,1
12570,1,12,20,0,2,1,2,7,1,1,1,1,1,1,1,300,41336,0,1.0,1,1.4,0.7,90,0
12571,2,12,266,0,1,7,0,0,3,1,3,3,2,2,1,0,41326,0,3.0,4,0.3,0.3,3634,0
12572,2,2,265,0,1,2,7,0,1,2,2,1,2,1,1,0,41327,0,2.0,3,0.7,0.7,1258,0
12573,2,12,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41401,0,1.0,4,0.3,0.3,3634,0
12574,1,28,307,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,3,6.0,4,2.1,0.4,5927,1
12575,1,108,307,0,1,5,7,0,2,1,3,3,2,2,1,0,41326,0,2.0,2,0.3,-0.1,5927,1
12576,1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,0,1.0,1,0.2,0.0,5927,1
12577,1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,5.0,2,0.7,0.7,5927,1
12578,2,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,5.0,3,2.2,0.4,3634,0
12579,1,4,307,24,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,4.0,1,0.0,0.0,5927,1
12580,1,48,147,0,1,7,0,0,2,2,1,1,1,1,1,300,41401,0,1.0,3,0.8,0.8,19,0
12581,2,12,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,0,1.0,4,0.9,0.9,3634,0
12582,1,4,206,103,1,1,7,0,3,2,1,1,2,1,1,600,41326,0,3.0,1,0.7,0.2,25,1
12583,1,36,97,218,3,1,2,7,2,1,1,1,1,1,2,0,41326,0,5.0,3,6.0,0.2,3,1
12584,1,15,307,0,2,2,0,0,2,1,1,1,1,1,1,250,41401,0,2.0,4,0.6,0.2,5927,1
12585,2,2,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41401,0,10.0,1,4.4,0.5,3634,0
12586,2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41330,0,5.0,4,3.2,0.6,3634,0
12587,2,4,266,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,0,11.0,1,3.8,0.6,3634,0
12588,1,5,307,0,2,2,0,0,2,1,1,1,2,1,1,50,41401,1,5.0,3,5.3,0.2,5927,1
12589,2,5,266,0,1,3,5,7,2,1,2,1,2,1,1,0,41401,0,5.0,2,3.3,0.5,3634,0
12590,2,4,285,292,3,2,5,0,1,2,2,1,2,1,3,100,41326,0,1.0,1,2.8,0.2,221,1
12591,1,2,141,213,3,1,2,5,2,2,2,2,2,1,6,0,41326,0,1.0,2,1.9,0.4,205,1
12592,2,2,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,5.0,2,2.1,0.5,3634,0
12593,1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,5.0,2,3.0,0.5,5927,1
12594,2,1,265,0,3,1,6,7,2,2,2,2,2,1,3,0,41332,1,4.0,2,5.2,0.3,1258,0
12595,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,8.0,3,1.7,0.8,5927,1
12596,2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,120,41332,0,1.0,4,2.0,0.0,3634,0
12597,1,48,179,0,2,7,0,0,2,2,3,1,3,1,1,0,41326,0,3.0,2,1.1,0.3,167,0
12598,2,1,266,0,3,3,4,0,2,1,2,2,2,1,4,0,41326,0,3.0,1,2.2,0.2,3634,0
12599,2,12,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,0,5.0,4,0.1,0.1,3634,0
12600,1,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41324,0,1.0,4,0.0,0.0,5927,1
12601,1,2,307,307,2,2,4,0,2,2,1,1,2,1,1,200,41326,0,3.0,1,0.0,0.0,5927,1
12602,2,3,299,0,3,4,6,7,2,1,3,3,3,1,4,0,41336,0,5.0,3,0.3,0.3,342,0
12603,2,2,266,0,1,3,6,0,2,1,2,2,2,1,1,0,41326,0,1.0,3,2.7,0.1,3634,0
12604,2,14,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41336,0,9.0,3,0.0,0.0,3634,0
12605,1,5,307,0,1,2,5,0,1,1,1,1,1,1,1,10,41401,0,3.0,4,0.8,0.8,5927,1
12606,2,2,265,0,2,1,7,0,1,2,2,1,2,3,1,0,41336,0,2.0,1,1.8,-0.2,1258,0
12607,2,1,265,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,4.0,4,0.7,0.7,1258,0
12608,1,36,307,218,1,1,7,0,2,1,2,2,1,1,1,0,41326,0,5.0,3,5.1,0.3,5927,1
12609,1,36,119,119,1,1,7,0,3,3,1,1,2,1,1,0,41326,0,1.0,1,0.1,0.1,37,1
12610,2,3,266,265,3,1,5,7,2,2,1,1,2,1,2,0,41401,0,11.0,3,9.4,0.4,3634,1
12611,2,4,292,246,2,2,5,0,1,1,2,2,2,1,1,0,41401,0,3.0,1,1.0,0.3,264,1
12612,1,9,119,204,1,1,7,0,2,2,1,1,3,1,1,250,41326,2,5.0,3,1.3,0.6,37,1
12613,2,2,265,0,1,4,7,0,3,2,2,1,3,1,1,40,41326,0,3.0,2,0.0,0.0,1258,0
12614,1,1,307,307,3,1,5,0,1,1,2,2,2,1,6,0,41332,0,1.0,2,0.5,0.1,5927,1
12615,2,4,266,0,3,1,6,7,2,1,2,1,2,1,4,0,41326,0,1.0,2,2.4,0.3,3634,0
12616,2,4,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,1,8.0,4,3.9,0.1,3634,0
12617,1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,0,7.0,3,1.4,0.1,5927,1
12618,1,16,213,0,2,7,0,0,2,2,1,1,2,1,1,300,41326,0,5.0,1,0.7,0.7,89,0
12619,1,2,307,307,3,2,3,0,2,1,2,1,2,1,2,0,41326,0,9.0,3,3.1,0.0,5927,1
12620,1,3,307,0,1,2,5,7,2,1,1,1,2,1,1,0,41326,0,3.0,3,0.8,0.4,5927,1
12621,1,120,205,0,1,6,7,0,1,2,3,3,3,1,1,0,41326,0,2.0,4,1.4,0.1,190,0
12622,2,2,254,0,2,1,4,7,2,1,2,1,2,1,1,0,41326,0,12.0,1,4.3,0.2,105,0
12623,1,2,307,307,1,1,0,0,1,1,2,1,2,1,1,0,41330,0,1.0,3,1.7,0.4,5927,1
12624,2,3,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41327,0,5.0,4,0.0,0.0,3634,0
12625,2,84,280,0,2,2,3,0,2,3,1,1,1,1,1,0,41326,0,2.0,1,0.3,0.1,5,0
12626,2,1,266,266,3,1,6,7,2,1,2,1,3,1,5,0,41326,0,1.0,4,0.0,0.0,3634,1
12627,1,18,205,0,2,1,2,7,1,1,1,1,2,1,2,400,41326,0,2.0,2,0.8,0.4,190,0
12628,2,2,265,265,3,1,6,7,1,2,2,2,2,1,3,0,41401,0,6.0,1,0.1,0.0,1258,1
12629,2,2,266,0,1,3,0,0,1,1,2,1,2,1,1,50,41326,1,4.0,3,5.5,0.3,3634,0
12630,1,9,307,0,2,2,5,0,1,1,1,1,1,1,1,0,41330,0,1.0,3,1.1,0.5,5927,1
12631,1,17,307,0,2,4,0,0,3,1,1,1,3,1,1,100,41327,0,1.0,4,0.9,0.2,5927,1
12632,2,3,266,0,2,2,7,0,2,1,1,1,2,1,1,50,41401,0,6.0,4,6.4,0.3,3634,0
12633,1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,0,2.0,4,1.9,0.4,5927,1
12634,2,3,265,0,1,7,0,0,1,2,2,1,2,1,1,0,41326,6,28.0,3,6.7,0.3,1258,0
12635,2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,15,41326,0,7.0,2,0.2,0.2,3634,0
12636,1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,5.0,3,2.7,0.0,5927,1
12637,2,1,283,0,1,5,6,7,2,2,2,2,2,1,1,0,41326,0,3.0,1,0.2,0.2,73,0
12638,1,12,307,0,2,3,4,0,2,1,3,3,3,1,1,0,41326,0,3.0,3,1.3,-0.1,5927,1
12639,2,1,243,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,0,7.0,1,4.3,0.2,94,0
12640,2,1,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,3.0,3,3.0,-0.1,3634,0
12641,1,1,50,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,4.0,1,2.8,0.0,12,0
12642,1,3,307,0,3,1,2,5,2,1,2,1,2,1,2,0,41330,0,1.0,3,1.9,0.4,5927,1
12643,2,2,265,0,3,1,2,7,2,2,2,1,2,1,3,0,41326,0,1.0,4,1.3,0.6,1258,0
12644,1,2,213,307,2,3,5,0,2,2,2,2,2,1,1,0,41326,0,7.0,3,1.2,0.6,89,1
12645,2,3,264,265,1,6,0,0,2,3,2,2,2,1,2,0,41401,0,5.0,4,2.8,0.2,296,1
12646,2,5,265,306,2,1,7,0,1,2,1,1,1,1,1,0,41401,0,2.0,2,5.0,0.3,1258,1
12647,2,3,266,0,1,3,0,0,2,2,2,1,2,3,1,0,41401,0,6.0,0,1.7,0.0,3634,0
12648,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4.0,3,1.7,0.4,5927,1
12649,2,18,265,0,1,5,7,0,2,2,2,2,2,3,1,0,41326,0,1.0,3,1.0,0.3,1258,0
12650,2,12,285,0,1,1,7,0,2,2,1,1,2,1,1,0,41330,0,2.0,3,1.6,0.2,221,0
12651,1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41336,0,1.0,1,0.0,0.0,5927,1
12652,2,6,266,0,1,2,5,6,2,1,2,2,3,1,1,0,41326,0,1.0,2,0.0,0.0,3634,0
12653,1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,10,41326,0,4.0,2,1.6,0.8,5927,1
12654,1,2,307,0,1,3,0,0,2,1,2,1,1,1,1,150,41401,1,8.0,3,2.8,0.4,5927,1
12655,2,3,266,0,2,5,6,7,1,1,2,2,2,1,1,0,41401,0,5.0,1,4.7,0.6,3634,0
12656,1,1,307,307,2,1,7,0,1,1,2,2,2,1,2,0,41326,0,4.0,2,2.6,-0.1,5927,1
12657,1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,2.0,4,1.5,0.7,5927,1
12658,1,5,200,307,1,2,3,0,3,1,1,1,1,1,1,200,41401,0,5.0,4,4.7,0.0,15,1
12659,2,3,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,5.0,2,1.4,0.4,1258,0
12660,2,1,266,299,1,3,0,0,1,1,2,1,2,1,1,0,41326,0,12.0,1,2.4,0.0,3634,1
12661,2,8,264,306,1,1,7,0,2,3,1,1,1,1,1,0,41326,0,4.0,2,9.1,0.2,296,1
12662,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,1.0,0,0.7,0.1,5927,1
12663,1,12,307,213,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,3.0,4,1.1,0.5,5927,1
12664,1,9,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,14.0,4,2.1,0.7,5927,1
12665,1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,0,1.0,3,0.0,0.0,5927,1
12666,2,33,266,0,2,2,0,0,2,1,1,1,1,1,1,80,41401,0,5.0,4,2.7,0.6,3634,0
12667,1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,41401,0,0.0,2,0.7,0.1,5927,1
12668,2,5,266,0,1,1,0,0,2,1,2,1,1,1,1,0,41326,0,5.0,4,3.0,0.4,3634,0
12669,2,2,303,265,1,1,2,4,1,2,2,2,2,1,1,0,41326,0,5.0,1,3.4,-0.1,42,1
12670,2,5,299,0,2,2,6,0,1,1,2,2,2,1,1,0,41326,0,2.0,2,0.6,0.6,342,0
12671,2,3,266,0,1,1,6,0,1,2,3,3,3,1,1,0,41326,0,4.0,3,0.9,-0.1,3634,0
12672,2,6,249,0,2,4,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,4,0.7,0.7,19,0
12673,1,24,307,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,1.0,3,1.1,0.3,5927,1
12674,2,2,265,0,1,6,0,0,2,2,2,1,1,1,1,30,41326,0,2.0,1,2.4,0.3,1258,0
12675,2,48,285,0,2,6,0,0,2,3,1,1,3,1,1,300,41401,0,2.0,4,0.5,0.5,221,0
12676,1,12,141,307,2,2,0,0,2,2,1,1,1,1,2,0,41326,0,2.0,4,4.2,0.5,205,1
12677,1,4,173,76,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,4.0,4,1.0,0.4,23,1
12678,1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,1,0.5,0.0,5927,1
12679,2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,2.0,1,3.0,0.0,3634,0
12680,1,3,218,0,1,3,5,0,2,1,2,1,2,1,1,0,41326,0,2.0,1,0.0,0.0,162,0
12681,1,1,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41336,0,1.0,2,1.7,0.2,5927,1
12682,2,36,274,264,2,1,7,0,2,2,1,1,2,1,1,0,41401,0,3.0,4,2.1,0.2,5,1
12683,1,1,307,307,3,2,7,0,2,2,2,1,2,1,4,0,41326,0,5.0,4,0.5,0.1,5927,1
12684,2,16,266,0,1,3,4,0,3,1,1,1,1,1,1,0,41326,0,4.0,2,0.0,0.0,3634,0
12685,1,1,307,307,3,2,7,0,2,1,2,2,2,1,3,0,41326,0,4.0,1,1.6,0.0,5927,1
12686,1,5,109,307,2,5,0,0,2,2,3,3,3,1,1,0,41401,0,6.0,2,2.6,0.3,151,1
12687,1,2,213,307,1,2,3,0,2,2,2,2,2,1,1,0,41326,0,9.0,3,0.6,0.3,89,1
12688,1,1,307,307,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4.0,1,0.0,0.0,5927,1
12689,1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,2,2.0,4,1.8,0.5,5927,1
12690,2,6,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,4.0,4,5.9,0.4,3634,0
12691,1,2,307,0,1,1,5,0,2,1,2,2,2,1,1,0,41401,0,4.0,3,0.4,0.0,5927,1
12692,2,6,292,0,3,2,6,7,2,2,1,1,1,1,2,0,41401,0,5.0,2,0.8,0.1,264,0
12693,1,2,307,0,2,1,7,0,2,1,1,1,2,1,4,0,41326,0,12.0,2,1.4,0.3,5927,1
12694,2,2,266,0,2,1,2,6,2,1,2,1,2,1,1,50,41326,1,7.0,3,6.7,0.3,3634,0
12695,2,10,292,0,3,1,2,7,3,2,2,2,3,1,3,30,41326,0,7.0,1,2.1,0.3,264,0
12696,2,6,266,264,1,4,5,0,2,2,3,1,3,1,1,30,41326,0,5.0,1,1.8,0.9,3634,1
12697,1,2,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41326,0,3.0,0,0.7,0.2,5927,1
12698,2,0,265,0,1,1,7,0,2,2,2,2,2,2,1,0,41401,0,4.0,1,1.5,-0.1,1258,0
12699,1,18,75,307,2,1,7,0,1,3,3,3,2,1,1,0,41336,2,9.0,2,1.8,0.3,28,1
12700,2,3,266,0,3,1,0,0,2,1,2,2,2,1,5,0,41401,0,5.0,4,0.1,0.1,3634,0
12701,2,72,285,0,2,6,0,0,2,3,1,1,1,1,1,0,41326,0,2.0,1,1.8,0.1,221,0
12702,1,24,119,0,2,6,7,0,3,2,3,3,1,2,1,300,41326,0,3.0,4,10.3,0.2,37,0
12703,1,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,0,1.0,0,2.6,0.5,5927,1
12704,1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3.0,1,1.7,0.5,5927,1
12705,1,2,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41332,0,4.0,2,1.2,0.3,5927,1
12706,2,2,292,265,1,2,5,6,2,2,2,3,2,1,1,20,41326,0,3.0,1,2.7,0.1,264,1
12707,1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,0,1.0,4,1.7,0.8,5927,1
12708,1,2,307,0,2,1,2,0,1,1,2,1,2,1,1,0,41401,0,6.0,2,1.0,-0.1,5927,1
12709,2,4,285,266,1,6,0,0,3,2,2,2,2,1,1,120,41326,0,5.0,3,8.8,0.2,221,1
12710,1,48,205,0,2,2,5,0,1,3,1,1,1,1,1,0,41335,0,1.0,4,0.5,-0.5,190,0
12711,2,48,299,0,3,2,3,4,2,2,1,1,1,1,2,0,41401,0,5.0,4,2.5,0.6,342,0
12712,2,24,266,0,1,6,0,0,3,1,1,1,1,1,1,0,41401,0,8.0,3,3.7,0.1,3634,0
12713,1,7,109,0,1,3,0,0,3,2,1,1,1,1,1,250,41326,0,4.0,1,0.0,0.0,151,0
12714,2,1,266,0,2,2,6,7,1,1,2,1,2,1,1,0,41326,0,3.0,1,1.0,0.1,3634,0
12715,2,1,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,3.0,1,2.9,0.3,3634,0
12716,2,3,265,265,3,1,2,0,2,2,2,2,2,1,2,0,41326,0,5.0,2,7.8,0.1,1258,1
12717,2,3,266,264,2,1,2,5,1,2,2,2,2,1,2,100,41326,0,3.0,3,0.9,0.9,3634,1
12718,2,3,251,254,3,1,2,7,2,3,2,1,2,1,3,100,41326,0,2.0,1,1.1,0.5,34,1
12719,1,3,141,103,2,1,2,0,2,2,3,1,2,1,1,0,41327,0,5.0,2,3.1,0.1,205,1
12720,1,8,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,0,2.0,4,3.5,0.5,5927,1
12721,1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,1.0,0,0.5,-0.2,5927,1
12722,1,60,307,119,1,1,5,7,2,2,1,1,1,1,1,0,41330,0,2.0,1,2.8,0.4,5927,1
12723,1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,5.0,2,1.4,0.2,5927,1
12724,1,5,307,103,2,1,4,0,3,1,1,1,2,1,1,0,41326,0,3.0,1,3.0,0.1,5927,1
12725,1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,41336,0,0.0,4,1.5,0.1,5927,1
12726,1,0,20,0,1,1,2,7,2,1,3,3,3,1,1,0,41326,0,5.0,3,4.4,0.2,90,0
12727,2,1,243,243,3,4,5,7,1,1,2,1,2,1,7,0,41401,0,13.0,2,1.4,0.0,94,1
12728,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,2,2.7,0.2,5927,1
12729,1,2,20,307,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,3.0,3,2.0,0.0,90,1
12730,2,3,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41401,0,2.0,1,0.0,0.0,1258,0
12731,1,0,307,0,1,5,0,0,1,1,2,2,2,1,2,0,41332,0,5.0,1,0.0,0.0,5927,1
12732,2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,9.0,3,3.5,0.2,3634,0
12733,1,2,307,0,2,3,0,0,2,2,2,1,2,1,1,0,41326,0,2.0,3,2.5,0.5,5927,1
12734,1,10,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,4,1.1,0.2,5927,1
12735,1,2,307,0,2,2,0,0,2,1,2,1,2,1,8,0,41326,0,9.0,3,2.9,0.4,5927,1
12736,1,43,307,0,3,2,0,0,2,1,1,1,1,1,2,0,41326,0,4.0,4,10.1,0.3,5927,1
12737,1,108,141,0,1,3,0,0,3,1,2,1,1,1,2,0,41326,0,2.0,4,0.5,0.2,205,0
12738,1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,41327,0,4.0,4,0.7,0.1,5927,1
12739,1,1,307,0,2,2,5,7,2,2,3,3,3,1,2,0,41327,0,1.0,4,0.0,0.0,5927,1
12740,1,2,307,0,2,3,7,0,2,1,2,2,2,1,1,20,41327,0,1.0,2,0.1,0.0,5927,1
12741,1,32,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,0,1.0,2,0.7,0.3,151,0
12742,2,1,265,0,2,1,2,7,2,2,3,3,3,1,1,0,41401,0,4.0,2,2.7,0.9,1258,0
12743,2,2,292,266,2,5,0,0,2,1,1,1,2,1,1,0,41401,0,3.0,2,4.1,0.3,264,1
12744,2,6,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,4.0,2,0.1,0.1,3634,0
12745,1,4,307,75,2,1,2,0,1,2,2,2,2,1,1,0,41326,0,4.0,3,4.2,0.2,5927,1
12746,2,1,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,10.0,2,0.7,0.0,3634,1
12747,1,4,103,307,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,3.0,3,1.6,0.3,98,1
12748,2,1,265,0,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,2.0,4,1.2,0.3,1258,0
12749,1,17,205,0,1,2,5,7,1,3,2,2,2,1,1,0,41326,0,4.0,0,3.3,0.2,190,0
12750,2,9,266,0,1,4,0,0,3,1,1,1,2,1,1,0,41401,0,1.0,4,1.0,0.1,3634,0
12751,1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,1,2.3,0.2,5927,1
12752,1,24,152,0,2,2,0,0,1,1,3,3,2,2,1,0,41324,0,3.0,2,0.2,0.0,67,0
12753,1,24,179,0,1,2,0,0,1,3,1,1,2,1,1,150,41326,0,0.0,1,0.9,-0.9,167,0
12754,2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,8.0,3,1.5,-0.3,3634,0
12755,1,1,128,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,5.0,1,2.5,-0.1,64,0
12756,2,5,266,285,3,1,2,0,1,1,1,1,1,1,2,0,41401,0,1.0,3,0.3,0.1,3634,1
12757,1,2,307,0,2,1,2,5,2,1,2,2,2,1,1,0,41327,0,4.0,1,0.9,0.2,5927,1
12758,1,1,307,0,1,2,0,0,3,1,2,2,2,1,1,0,41327,0,4.0,1,0.5,0.5,5927,1
12759,1,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,1.0,3,0.8,0.3,5927,1
12760,2,4,254,266,2,1,3,7,2,1,2,2,2,1,1,0,41326,0,1.0,4,0.7,0.1,105,1
12761,1,4,307,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,4,3.9,0.0,5927,1
12762,2,9,266,0,2,6,0,0,2,1,2,3,3,1,1,0,41401,0,3.0,4,0.0,0.0,3634,0
12763,1,10,307,0,2,2,3,0,2,2,1,1,2,1,2,0,41401,0,2.0,4,3.4,0.2,5927,1
